postId,likeCount,likeID,commentID
3714610000000000.0,1498,123752,941461
3714610000000000.0,186,248757,413837
3714610000000000.0,100,216739,942393
3714610000000000.0,356,338009,880316
3714610000000000.0,735,307980,356609
3714610000000000.0,482,488822,436676
3714610000000000.0,620,444138,418277
3714610000000000.0,1305,618271,423412
3714610000000000.0,1899,585417,531459
3714600000000000.0,1934,288456,655941
3714390000000000.0,1933,257729,328504
3714390000000000.0,175,746117,752665
3708260000000000.0,209,625910,673044
3708260000000000.0,439,140809,641013
3708260000000000.0,438,816756,151226
3777130000000000.0,626,599512,705470
3777840000000000.0,508,575781,129402
3777800000000000.0,41,104263,851883
3777760000000000.0,1491,277900,672212
3777730000000000.0,1479,436326,324137
3777690000000000.0,1038,552268,397881
3777640000000000.0,2000,463476,451707
3777600000000000.0,896,784733,610585
3777560000000000.0,325,791757,490719
3777520000000000.0,1354,579361,201371
3777480000000000.0,1134,662997,292192
3777440000000000.0,798,250322,121172
3777410000000000.0,798,635843,677564
3777370000000000.0,257,681780,808362
3777330000000000.0,120,613319,880298
3777290000000000.0,15,976031,322320
3777250000000000.0,1804,517978,111046
3777210000000000.0,1650,328071,478165
3777170000000000.0,157,808662,516366
3777090000000000.0,164,366997,745188
3777050000000000.0,1740,582615,515008
3777010000000000.0,1636,683417,861379
3776970000000000.0,1356,305550,344883
3776930000000000.0,599,738418,560514
3776890000000000.0,1207,771210,221789
3776850000000000.0,1560,779418,800780
3776800000000000.0,1892,663178,166017
3776760000000000.0,2374,278376,788281
3776720000000000.0,1936,599137,756884
3776680000000000.0,1682,724712,901480
3776650000000000.0,1957,793264,941344
3776610000000000.0,331,658296,493276
3776570000000000.0,673,830026,707847
3776520000000000.0,1329,155337,997048
3776480000000000.0,1850,375494,124354
3776440000000000.0,1048,145186,652433
3776400000000000.0,1530,527236,710411
3776360000000000.0,216,599883,830546
3776320000000000.0,1815,840829,644869
3776280000000000.0,600,713217,385195
3776240000000000.0,59,675762,716036
3776150000000000.0,1921,225995,345690
3776110000000000.0,1907,431770,893392
3776070000000000.0,350,528988,280553
3776030000000000.0,338,660696,980438
3775980000000000.0,1096,359568,419278
3775950000000000.0,56,251563,756701
3775910000000000.0,139,799983,714615
3775870000000000.0,41,493554,302503
3775830000000000.0,34,243326,807220
3775780000000000.0,281,111344,494966
3775740000000000.0,43,692245,205423
3775700000000000.0,264,420197,564071
3775660000000000.0,245,771256,286833
3775580000000000.0,177,817912,875435
3775540000000000.0,420,177454,357594
3775500000000000.0,168,611897,452744
3775470000000000.0,1400,616142,137641
3775430000000000.0,293,653999,956774
3775380000000000.0,72,469040,767542
3775340000000000.0,305,712121,418420
3775310000000000.0,114,381685,980889
3775270000000000.0,1529,575526,144813
3775200000000000.0,3876,792558,764180
3775170000000000.0,292,386214,442703
3775130000000000.0,47306,304615,576657
3775090000000000.0,2142,666074,850294
3775050000000000.0,4476,855164,499953
3775020000000000.0,1904,922494,938003
3774980000000000.0,49,387654,381570
3774950000000000.0,139,137265,349321
3774910000000000.0,37,166150,711600
3774880000000000.0,477,189613,437054
3774850000000000.0,1968,938807,221826
3774810000000000.0,114,659723,982875
3774780000000000.0,1574,550348,310017
3774740000000000.0,382,234055,590457
3774710000000000.0,316,776022,909942
3774670000000000.0,754,833547,796358
3774630000000000.0,179,550062,194071
3774560000000000.0,219,893072,406691
3774530000000000.0,50,941052,246389
3774500000000000.0,489,739896,369708
3774460000000000.0,45,782705,738112
3774400000000000.0,760,354444,703561
3771740000000000.0,1904,961291,311837
3777820000000000.0,101,210017,223618
3777700000000000.0,2003,559297,225341
3777700000000000.0,1210,915862,830892
3777670000000000.0,49,652076,850865
3777670000000000.0,122,541759,955778
3777580000000000.0,89,982554,664262
3777530000000000.0,151,993741,640659
3777510000000000.0,77,931516,522845
3777500000000000.0,407,806544,424060
3777330000000000.0,166,698260,293259
3777320000000000.0,128,375128,919471
3777160000000000.0,5958,709719,970123
3777160000000000.0,1475,945038,503832
3777150000000000.0,5204,989097,729661
3776960000000000.0,1479,281144,911006
3776960000000000.0,716,350195,243748
3776940000000000.0,24999,504032,132733
3776900000000000.0,2130,841040,626338
3776590000000000.0,583,209996,658221
3776590000000000.0,8175,649239,656701
3776590000000000.0,11280,265873,810979
3776590000000000.0,3000,999005,533816
3776520000000000.0,76,813135,321888
3775870000000000.0,300,885332,845453
3775860000000000.0,618,867950,266472
3775740000000000.0,3879,497710,311760
3775160000000000.0,252,222744,975863
3774990000000000.0,173,830051,601946
3774650000000000.0,5290,143001,691652
3774590000000000.0,8019,931460,338506
3774590000000000.0,3960,853019,530789
3774590000000000.0,4924,756166,811998
3774590000000000.0,2767,752589,599722
3774580000000000.0,1604,785117,658924
3774580000000000.0,1846,835457,279352
3774580000000000.0,1969,910694,966867
3774400000000000.0,296,293283,550195
3774250000000000.0,1998,869884,531413
3774060000000000.0,1544,403988,426898
3774060000000000.0,614,963561,402186
3774060000000000.0,2466,161665,346584
3773970000000000.0,82,216953,576072
3773530000000000.0,8976,782736,286626
3773530000000000.0,482,245271,218533
3773240000000000.0,665,698069,565966
3772630000000000.0,18584,166262,933032
3771740000000000.0,2019,176898,555699
3771540000000000.0,2320,249369,654736
3771530000000000.0,1539,388316,107657
3770440000000000.0,1762,577602,880977
3769920000000000.0,576,474999,784191
3769290000000000.0,76,107906,423557
3768460000000000.0,1970,678316,893719
3767560000000000.0,1567,395804,568974
3766460000000000.0,1560,946936,815080
3766450000000000.0,137,727267,134701
3765940000000000.0,1841,183300,865537
3761750000000000.0,1501,773034,183560
3761030000000000.0,1978,342615,143642
3758110000000000.0,1989,617083,591036
3757620000000000.0,1765,427304,904034
3757060000000000.0,1744,465464,713089
3755950000000000.0,1762,388075,194377
3755500000000000.0,1142,915624,932974
3755220000000000.0,1501,928952,426916
3754860000000000.0,1999,551978,412250
3754660000000000.0,1312,705409,125559
3752970000000000.0,296,992027,658030
3751850000000000.0,1030,956101,777114
3751610000000000.0,1521,235044,957263
3751600000000000.0,1448,212217,666161
3745950000000000.0,1991,992964,503119
3739020000000000.0,197,758380,928187
3737770000000000.0,1724,972388,186988
3737470000000000.0,295,669936,225991
3735440000000000.0,1455,502732,606079
3735400000000000.0,624,626684,184082
3734400000000000.0,1049,228322,756951
3729710000000000.0,1189,111303,261633
3729440000000000.0,1454,433863,349690
3728690000000000.0,1892,884108,199616
3728310000000000.0,1868,186231,369458
3728280000000000.0,1915,119623,823035
3727320000000000.0,1883,590042,558298
3727280000000000.0,1225,576840,205228
3727180000000000.0,224,526346,807116
3726870000000000.0,1882,984056,781652
3725900000000000.0,959,998217,620547
3725510000000000.0,890,972638,169274
3775410000000000.0,1424,233541,153947
3775350000000000.0,1891,777894,294692
3775350000000000.0,1753,148874,673996
3775350000000000.0,634,174553,692632
3774950000000000.0,563,935570,809662
3774340000000000.0,1592,671926,178249
3774340000000000.0,1942,992297,627007
3774340000000000.0,1164,778250,570452
3774320000000000.0,1860,529725,142534
3774030000000000.0,1644,595518,716529
3773870000000000.0,1885,512003,226209
3773870000000000.0,1672,542061,289004
3773360000000000.0,1396,716412,715947
3767740000000000.0,294,264134,175713
3766250000000000.0,2506,842623,588972
3765340000000000.0,1487,175418,228232
3763560000000000.0,26400,620551,263038
3777630000000000.0,200,268383,918007
3776050000000000.0,180,425996,358722
3776040000000000.0,211,232079,302053
3776040000000000.0,1996,700530,278589
3776040000000000.0,1996,603238,129257
3776040000000000.0,1996,580488,535423
3776040000000000.0,1995,244353,423390
3776040000000000.0,1299,363579,329947
3776030000000000.0,1031,331758,715645
3776030000000000.0,524,257732,827955
3776030000000000.0,524,708095,538755
3776030000000000.0,284,238563,883066
3776030000000000.0,622,606047,805552
3775760000000000.0,1792,426032,697897
3775760000000000.0,979,895509,872800
3775760000000000.0,1005,353973,383097
3775760000000000.0,1811,476826,614257
3775750000000000.0,1995,954321,779181
3775300000000000.0,1876,530783,215374
3774210000000000.0,1998,649148,776555
3774200000000000.0,901,701763,584090
3772440000000000.0,258,973698,776787
3772140000000000.0,44,987164,389227
3769700000000000.0,106,842406,943804
3769630000000000.0,135,748074,632101
3769270000000000.0,93,131598,605934
3769270000000000.0,198,882239,717394
3768970000000000.0,174,389226,915673
3767880000000000.0,51,327286,537785
3767440000000000.0,96,111745,912461
3767430000000000.0,90,244097,332732
3767430000000000.0,325,769648,713474
3767430000000000.0,23,984200,313030
3767090000000000.0,1994,824238,666134
3766430000000000.0,1995,438076,248554
3765500000000000.0,1995,385555,544191
3765500000000000.0,1998,553761,605518
3765480000000000.0,1996,440941,414451
3765300000000000.0,1996,384186,677218
3765300000000000.0,1995,872944,537629
3764400000000000.0,1995,868747,324695
3764400000000000.0,203,984315,395900
3763840000000000.0,64,153268,532430
3763360000000000.0,453,312943,883204
3763330000000000.0,1128,521818,808691
3762950000000000.0,377,673189,462130
3762780000000000.0,145,294488,787556
3762780000000000.0,1111,490530,892058
3762680000000000.0,612,762784,899289
3761540000000000.0,3483,341531,346693
3761540000000000.0,288,803650,650719
3761220000000000.0,181,971408,338360
3761160000000000.0,1250,444855,607403
3760440000000000.0,356,126385,531374
3760400000000000.0,3327,516235,380783
3760400000000000.0,436,185530,855271
3760060000000000.0,1496,383707,477816
3759910000000000.0,609,529660,501927
3759820000000000.0,1880,829678,445114
3759740000000000.0,666,343373,447697
3759700000000000.0,100,261779,270182
3759200000000000.0,1678,817148,707167
3759190000000000.0,1248,338260,931291
3759070000000000.0,771,938530,770611
3759070000000000.0,519,746701,886958
3759070000000000.0,1763,430904,147837
3758940000000000.0,397,618349,884838
3758690000000000.0,977,897968,652829
3758590000000000.0,337,179083,658819
3758590000000000.0,396,370856,466245
3758590000000000.0,331,951887,699032
3758430000000000.0,401,877147,754037
3758360000000000.0,221,891541,935700
3757970000000000.0,1717,856097,941047
3757970000000000.0,4,706791,354346
3757970000000000.0,977,709996,815472
3757970000000000.0,1218,726759,878513
3757970000000000.0,1532,257661,785375
3756960000000000.0,29,260081,969741
3756830000000000.0,1716,488590,817406
3756820000000000.0,68,993093,781503
3756820000000000.0,1118,106154,777164
3756310000000000.0,553,164288,151195
3756300000000000.0,1936,382725,545864
3756300000000000.0,227,392231,805290
3755580000000000.0,1348,264053,693586
3755210000000000.0,1930,932599,830664
3754490000000000.0,1150,536624,139499
3754390000000000.0,976,487960,545485
3754390000000000.0,189,793919,345198
3771410000000000.0,4,567535,867285
3595210000000000.0,1940,720635,410931
3777100000000000.0,2469,397632,436585
3772150000000000.0,2802,830023,122431
3769710000000000.0,1441,423825,294555
3769190000000000.0,1963,747008,673441
3768250000000000.0,1963,368512,998792
3767630000000000.0,171,276076,319724
3762740000000000.0,91,999187,681273
3761700000000000.0,102,936501,414470
3761650000000000.0,1008,733025,836421
3761400000000000.0,670,778758,853753
3760850000000000.0,134,150861,438041
3759770000000000.0,2000,312977,751406
3758830000000000.0,309,955009,821001
3758480000000000.0,35,109078,424912
3758120000000000.0,222,675335,958058
3758120000000000.0,49,944092,859746
3757380000000000.0,19,495141,315048
3757240000000000.0,170,860581,742120
3757240000000000.0,1959,749438,257087
3756150000000000.0,132,133320,427025
3756150000000000.0,196,715115,613287
3756150000000000.0,16,464359,359931
3756150000000000.0,206,506845,947982
3756140000000000.0,19,649114,200734
3755770000000000.0,482,257702,854122
3755770000000000.0,102,277235,198511
3755770000000000.0,1992,373797,783321
3754670000000000.0,1997,706229,829497
3754660000000000.0,1990,920094,198818
3754110000000000.0,2000,252360,877915
3752880000000000.0,1996,719369,661165
3752880000000000.0,1997,473706,311957
3752880000000000.0,1996,172715,241398
3752880000000000.0,710,734379,619052
3752870000000000.0,1732,232632,965580
3752870000000000.0,905,183186,787250
3752590000000000.0,1187,251094,694604
3752590000000000.0,141,128380,734486
3752330000000000.0,1168,364500,170326
3752250000000000.0,1678,978879,739282
3752240000000000.0,153,320971,906481
3752240000000000.0,705,568933,991793
3751780000000000.0,1738,902514,887093
3751780000000000.0,864,268484,889352
3751440000000000.0,183,584410,869666
3751440000000000.0,243,441705,895378
3751440000000000.0,1902,325314,538716
3750490000000000.0,1683,859900,902741
3750490000000000.0,422,679518,998254
3750490000000000.0,504,591872,616998
3750490000000000.0,867,619984,565757
3749290000000000.0,479,474484,608062
3749280000000000.0,708,683609,232028
3749280000000000.0,188,331447,960563
3749250000000000.0,240,541124,912395
3749250000000000.0,615,726045,532659
3749250000000000.0,228,985691,401207
3748910000000000.0,237,476369,478544
3748320000000000.0,217,442962,366847
3748320000000000.0,1956,820488,696387
3748180000000000.0,8780,519065,787220
3748180000000000.0,1338,131585,515231
3747480000000000.0,2889,667873,389102
3747160000000000.0,1100,388161,486821
3747160000000000.0,1147,915858,379922
3747080000000000.0,53,800601,142229
3746740000000000.0,1999,186652,349474
3746520000000000.0,1473,803724,360116
3746510000000000.0,1937,971310,943488
3746500000000000.0,172,620985,119975
3745980000000000.0,1291,257795,516495
3745770000000000.0,638,309373,297133
3745740000000000.0,95,974829,804513
3745630000000000.0,1046,395286,913348
3745630000000000.0,392,688612,276037
3745610000000000.0,633,488076,760008
3745610000000000.0,176,790493,720347
3745600000000000.0,1721,722605,825495
3745570000000000.0,1234,397190,540280
3745330000000000.0,1002,201459,861985
3745330000000000.0,1964,300422,932325
3745270000000000.0,280,201520,685560
3745050000000000.0,881,847512,616123
3745050000000000.0,744,429793,426818
3744890000000000.0,672,244832,252999
3744890000000000.0,644,448619,161367
3744890000000000.0,607,853315,505804
3744890000000000.0,53,857038,335806
3744890000000000.0,1727,807593,144738
3744890000000000.0,1439,657685,444333
3771110000000000.0,1008,438511,302332
3775610000000000.0,591,482729,963051
3775510000000000.0,1704,211453,119816
3775510000000000.0,1883,869299,965962
3775510000000000.0,636,516715,471000
3775510000000000.0,463,313567,614933
3775010000000000.0,197,695923,994235
3774900000000000.0,603,316184,398090
3774900000000000.0,875,417348,282958
3774900000000000.0,4262,377707,192324
3774230000000000.0,945,323536,857232
3774230000000000.0,1748,371991,126155
3774230000000000.0,2160,441815,741179
3773860000000000.0,1742,969742,560494
