PostID,HID
3745770000000000.0,7899
3745740000000000.0,5301
3745630000000000.0,2992
3745630000000000.0,7081
3745610000000000.0,3276
3745610000000000.0,1267
3745600000000000.0,2578
3745570000000000.0,8955
3745330000000000.0,9283
3745330000000000.0,7266
3745270000000000.0,9232
3745050000000000.0,5593
3745050000000000.0,7247
3744890000000000.0,7815
3744890000000000.0,2018
3744890000000000.0,4481
3744890000000000.0,5446
3744890000000000.0,3957
3744890000000000.0,4847
3771110000000000.0,9320
3775610000000000.0,7049
3775510000000000.0,2747
3775510000000000.0,4238
3775510000000000.0,2739
3775510000000000.0,5393
3775010000000000.0,8624
3774900000000000.0,4847
3774900000000000.0,4482
3774900000000000.0,3321
3774230000000000.0,4245
3774230000000000.0,6936
3774230000000000.0,1582
3773860000000000.0,1932
3773860000000000.0,5074
3773860000000000.0,1353
3773860000000000.0,1106
3773860000000000.0,3709
3773380000000000.0,3498
3773380000000000.0,7967
3773380000000000.0,7066
3773370000000000.0,1856
3773370000000000.0,7328
3773360000000000.0,4245
3773160000000000.0,8637
3773160000000000.0,3354
3773160000000000.0,3132
3773160000000000.0,1965
3773160000000000.0,7049
3772950000000000.0,5087
3772920000000000.0,3870
3772920000000000.0,8236
3772920000000000.0,3860
3772900000000000.0,1321
3772900000000000.0,1763
3772900000000000.0,9320
3772370000000000.0,7080
3772370000000000.0,2862
3772150000000000.0,2593
3772140000000000.0,1095
3772020000000000.0,6438
3772020000000000.0,7138
3771740000000000.0,6317
3771110000000000.0,8464
3771110000000000.0,8491
3770960000000000.0,8244
3770610000000000.0,3036
3770390000000000.0,6521
3770390000000000.0,8230
3770210000000000.0,3465
3770210000000000.0,9519
3769850000000000.0,9333
3769850000000000.0,2210
3769850000000000.0,1932
3769850000000000.0,2559
3769370000000000.0,9999
3769000000000000.0,8260
3768580000000000.0,6250
3767880000000000.0,8741
3777100000000000.0,1037
3776220000000000.0,9719
3774020000000000.0,2156
3772620000000000.0,7338
3771890000000000.0,7247
3771460000000000.0,6192
3771330000000000.0,6551
3771100000000000.0,2793
3768970000000000.0,6356
3768610000000000.0,9030
3768370000000000.0,9662
3767640000000000.0,8137
3767430000000000.0,1927
3764750000000000.0,8872
3763880000000000.0,5967
3763640000000000.0,7470
3763440000000000.0,5184
3763220000000000.0,1500
3763210000000000.0,7364
3763180000000000.0,3876
3762810000000000.0,8294
3762770000000000.0,5834
3762570000000000.0,8367
3761730000000000.0,6581
3761730000000000.0,5217
3761490000000000.0,2516
3761310000000000.0,5708
3761160000000000.0,9285
3760990000000000.0,5217
3760430000000000.0,7391
3760390000000000.0,6021
3760270000000000.0,2718
3760220000000000.0,5764
3760030000000000.0,9626
3759880000000000.0,2688
3759860000000000.0,9491
3759570000000000.0,9218
3759210000000000.0,1668
3758950000000000.0,2183
3758470000000000.0,8406
3758320000000000.0,4346
3758100000000000.0,2322
3758090000000000.0,9730
3758090000000000.0,4861
3758090000000000.0,3576
3757950000000000.0,1994
3757490000000000.0,8317
3757390000000000.0,5081
3757380000000000.0,2741
3757380000000000.0,5864
3757220000000000.0,1940
3756080000000000.0,1540
3755750000000000.0,6441
3755670000000000.0,8986
3755490000000000.0,8156
3755320000000000.0,1346
3755030000000000.0,2414
3754640000000000.0,8064
3754490000000000.0,2741
3754000000000000.0,1168
3753930000000000.0,2175
3753900000000000.0,1267
3753770000000000.0,8664
3753770000000000.0,2922
3753260000000000.0,7161
3752780000000000.0,2472
3752670000000000.0,6517
3752220000000000.0,5196
3751550000000000.0,1940
3751000000000000.0,1101
3750820000000000.0,5392
3750470000000000.0,6830
3750010000000000.0,6916
3749770000000000.0,4166
3749740000000000.0,1088
3749570000000000.0,2057
3749310000000000.0,4689
3749080000000000.0,8940
3748810000000000.0,2699
3748810000000000.0,1033
3748810000000000.0,6551
3748530000000000.0,4968
3748530000000000.0,5597
3748440000000000.0,9989
3748330000000000.0,5608
3748310000000000.0,4127
3748310000000000.0,7796
3748310000000000.0,5908
3748300000000000.0,1131
3772740000000000.0,3991
3776030000000000.0,8234
3774190000000000.0,2672
3774190000000000.0,5071
3774190000000000.0,3484
3773560000000000.0,5074
3773170000000000.0,2068
3772960000000000.0,8657
3772740000000000.0,2770
3771740000000000.0,4653
3770690000000000.0,4834
3767030000000000.0,2915
3766620000000000.0,2502
3766600000000000.0,7248
3766600000000000.0,4078
3766350000000000.0,2156
3766340000000000.0,6952
3766230000000000.0,5525
3766230000000000.0,5716
3765890000000000.0,6739
3765890000000000.0,1601
3765860000000000.0,4346
3765610000000000.0,4968
3764140000000000.0,6313
3764140000000000.0,6441
3764140000000000.0,7395
3763900000000000.0,2127
3763360000000000.0,9205
3763170000000000.0,8556
3760630000000000.0,8586
3760420000000000.0,3266
3759820000000000.0,4053
3759790000000000.0,5682
3759700000000000.0,8929
3759700000000000.0,5007
3759700000000000.0,2400
3759030000000000.0,5764
3758450000000000.0,1291
3758360000000000.0,9189
3758240000000000.0,6735
3758010000000000.0,4772
3757970000000000.0,2957
3757970000000000.0,6551
3757970000000000.0,4962
3757900000000000.0,7176
3757900000000000.0,2313
3757890000000000.0,9584
3757000000000000.0,9930
3757000000000000.0,8006
3756650000000000.0,2509
3756450000000000.0,2183
3756450000000000.0,1733
3756440000000000.0,8082
3756440000000000.0,4937
3756180000000000.0,1509
3756100000000000.0,3481
3755710000000000.0,2142
3755510000000000.0,9412
3755480000000000.0,7437
3753900000000000.0,9058
3753620000000000.0,2747
3753620000000000.0,5196
3753560000000000.0,1346
3753330000000000.0,5587
3753300000000000.0,6505
3753300000000000.0,9998
3753270000000000.0,1318
3753140000000000.0,9733
3753140000000000.0,8492
3752970000000000.0,2957
3752880000000000.0,9930
3752880000000000.0,5830
3752880000000000.0,2056
3752860000000000.0,4847
3752580000000000.0,9738
3751450000000000.0,5750
3750850000000000.0,7226
3750030000000000.0,5974
3749940000000000.0,7182
3749930000000000.0,8133
3749930000000000.0,8415
3749930000000000.0,7626
3749930000000000.0,3483
3745930000000000.0,1095
3745930000000000.0,6916
3745600000000000.0,5834
3745340000000000.0,4522
3745310000000000.0,9902
3745300000000000.0,2056
3776210000000000.0,8446
3777650000000000.0,8156
3777650000000000.0,3870
3777640000000000.0,6547
3777640000000000.0,5864
3777640000000000.0,6646
3777590000000000.0,2606
3777460000000000.0,9231
3777390000000000.0,8457
3777180000000000.0,1037
3777170000000000.0,3522
3777170000000000.0,3777
3777160000000000.0,8637
3777140000000000.0,1932
3777110000000000.0,6221
3777100000000000.0,7470
3776940000000000.0,6749
3776930000000000.0,1321
3776900000000000.0,6509
3776870000000000.0,7378
3776840000000000.0,8025
3776840000000000.0,4968
3776720000000000.0,2414
3776720000000000.0,2962
3776720000000000.0,6397
3776590000000000.0,6323
3776520000000000.0,7470
3776520000000000.0,9373
3776410000000000.0,3164
3776360000000000.0,4457
3776130000000000.0,8040
3776070000000000.0,5420
3776070000000000.0,7299
3776070000000000.0,5828
3776040000000000.0,6409
3775740000000000.0,7182
3775740000000000.0,1940
3775430000000000.0,1856
3775430000000000.0,9430
3775430000000000.0,4085
3775430000000000.0,2614
3775400000000000.0,9519
3775330000000000.0,8137
3775260000000000.0,4238
3775070000000000.0,5379
3774770000000000.0,1017
3774700000000000.0,8637
3774700000000000.0,8025
3774660000000000.0,2745
3774310000000000.0,3484
3774020000000000.0,8025
3773970000000000.0,1647
3773970000000000.0,3664
3773970000000000.0,9001
3773970000000000.0,6228
3773970000000000.0,3213
3773970000000000.0,6397
3773930000000000.0,7395
3773890000000000.0,6700
3773860000000000.0,2775
3773860000000000.0,1960
3773580000000000.0,5939
3773580000000000.0,8034
3773580000000000.0,1637
3773580000000000.0,8323
3773490000000000.0,6288
3773460000000000.0,6310
3773460000000000.0,4753
3773460000000000.0,9373
3773310000000000.0,6409
3773220000000000.0,5844
3773150000000000.0,4968
3772550000000000.0,9564
3773520000000000.0,5347
3773290000000000.0,8133
3773160000000000.0,2614
3773130000000000.0,4892
3773100000000000.0,5237
3772930000000000.0,1106
3772900000000000.0,9782
3772730000000000.0,4445
3772590000000000.0,7453
3772550000000000.0,2056
3777240000000000.0,4950
3772940000000000.0,6781
3772910000000000.0,1932
3772890000000000.0,2056
3772560000000000.0,8082
3772560000000000.0,9729
3772500000000000.0,2934
3772490000000000.0,3251
3772490000000000.0,3664
3772490000000000.0,1586
3772400000000000.0,4479
3772400000000000.0,5597
3772390000000000.0,9930
3772160000000000.0,3847
3772160000000000.0,8695
3769590000000000.0,9041
3777250000000000.0,5715
3777220000000000.0,9679
3777150000000000.0,3377
3776880000000000.0,7321
3776860000000000.0,1093
3776570000000000.0,8331
3776200000000000.0,2957
3776070000000000.0,7414
3775750000000000.0,3957
3775710000000000.0,8006
3775710000000000.0,3818
3775480000000000.0,2226
3775060000000000.0,1233
3774760000000000.0,2156
3774740000000000.0,2315
3774740000000000.0,4892
3773680000000000.0,3716
3772950000000000.0,7378
3772950000000000.0,6467
3772450000000000.0,5202
3771790000000000.0,8940
3771730000000000.0,5301
3771730000000000.0,9908
3771360000000000.0,9713
3770650000000000.0,1286
3770650000000000.0,9999
3770280000000000.0,1601
3768350000000000.0,7663
3767630000000000.0,8572
3766770000000000.0,9888
3766770000000000.0,2046
3766060000000000.0,5764
3766060000000000.0,4397
3766060000000000.0,6629
3766060000000000.0,9763
3766060000000000.0,1620
3766060000000000.0,8624
3766060000000000.0,7199
3766060000000000.0,6466
3766060000000000.0,8415
3766060000000000.0,4383
3766060000000000.0,2593
3766060000000000.0,4393
3765940000000000.0,8317
3765930000000000.0,1856
3765920000000000.0,2739
3765570000000000.0,2197
3765570000000000.0,6781
3765530000000000.0,8386
3764610000000000.0,3825
3764600000000000.0,5366
3763750000000000.0,8688
3762690000000000.0,5505
3762320000000000.0,7289
3762000000000000.0,3582
3761990000000000.0,1866
3761960000000000.0,6405
3761960000000000.0,9231
3761960000000000.0,6467
3761950000000000.0,6021
3761360000000000.0,6317
3761240000000000.0,8155
3761230000000000.0,1212
3760990000000000.0,3876
3760990000000000.0,6197
3760960000000000.0,5224
3760960000000000.0,3724
3760940000000000.0,2721
3760780000000000.0,9620
3760570000000000.0,6948
3760570000000000.0,1500
3760570000000000.0,8624
3760570000000000.0,7020
3760570000000000.0,2328
3760570000000000.0,2558
3760570000000000.0,1080
3760570000000000.0,8155
3760530000000000.0,1334
3760530000000000.0,1624
3760530000000000.0,6097
3760530000000000.0,4145
3760530000000000.0,3944
3760530000000000.0,5861
3760530000000000.0,4126
3760530000000000.0,5630
3760490000000000.0,6948
3760490000000000.0,6076
3760490000000000.0,3521
3760490000000000.0,5344
3768780000000000.0,8614
3772940000000000.0,2226
3772940000000000.0,4497
3772940000000000.0,7453
3772940000000000.0,6321
3772940000000000.0,8664
3772940000000000.0,9290
3772900000000000.0,9030
3772900000000000.0,1761
3772900000000000.0,8556
3772900000000000.0,7045
3772900000000000.0,3816
3772900000000000.0,9620
3771000000000000.0,2149
3770410000000000.0,5423
3769320000000000.0,8116
3769150000000000.0,4567
3768810000000000.0,9159
3768770000000000.0,2888
3768400000000000.0,9851
3767070000000000.0,9304
3767060000000000.0,2226
3764140000000000.0,8319
3764140000000000.0,1286
3764140000000000.0,3859
3764140000000000.0,8064
3764140000000000.0,8878
3764140000000000.0,1088
3764140000000000.0,2720
3763700000000000.0,8659
3760270000000000.0,1185
3759860000000000.0,8156
3759850000000000.0,5301
3759850000000000.0,8990
3759580000000000.0,5506
3759550000000000.0,4100
3759550000000000.0,6444
3759550000000000.0,4001
3759490000000000.0,1031
3759450000000000.0,8185
3759450000000000.0,9738
3759450000000000.0,9634
3759450000000000.0,5651
3759450000000000.0,1758
3758990000000000.0,1360
3758990000000000.0,9915
3758990000000000.0,9156
3758980000000000.0,4001
3758580000000000.0,5630
3758230000000000.0,9738
3758120000000000.0,5325
3757880000000000.0,2606
3757870000000000.0,9584
3757630000000000.0,9283
3757400000000000.0,8731
3757400000000000.0,9763
3756920000000000.0,9626
3756920000000000.0,4305
3756860000000000.0,6356
3756850000000000.0,4038
3756690000000000.0,3389
3756690000000000.0,7824
3756650000000000.0,1828
3756650000000000.0,5012
3756650000000000.0,2183
3756650000000000.0,6646
3756650000000000.0,7321
3756650000000000.0,9461
3756650000000000.0,9041
3756650000000000.0,4100
3756650000000000.0,3825
3756560000000000.0,6466
3756440000000000.0,5147
3756260000000000.0,7930
3756220000000000.0,2747
3756150000000000.0,9071
3756140000000000.0,6209
3756140000000000.0,1233
3754710000000000.0,2659
3754710000000000.0,2188
3754710000000000.0,6630
3754710000000000.0,3777
3753630000000000.0,2142
3753630000000000.0,6467
3753610000000000.0,2558
3753610000000000.0,3316
3753610000000000.0,2078
3769610000000000.0,2718
3777520000000000.0,4777
3777260000000000.0,6936
3777260000000000.0,9537
3776550000000000.0,6044
3776220000000000.0,3991
3775740000000000.0,2617
3775330000000000.0,6851
3774970000000000.0,9732
3774740000000000.0,8367
3774270000000000.0,7179
3774250000000000.0,8470
3774000000000000.0,8406
3773990000000000.0,9620
3773990000000000.0,8820
3773520000000000.0,4946
3773520000000000.0,3886
3773520000000000.0,5506
3773510000000000.0,2614
3773510000000000.0,5194
3773150000000000.0,4703
3773150000000000.0,9488
3773150000000000.0,3214
3773150000000000.0,2739
3773150000000000.0,4580
3773140000000000.0,2123
3772960000000000.0,8195
3772930000000000.0,9782
3772930000000000.0,4166
3772930000000000.0,3484
3772850000000000.0,5597
3772840000000000.0,3362
3772840000000000.0,3534
3772820000000000.0,4060
3772810000000000.0,3377
3772810000000000.0,5031
3772810000000000.0,6792
3772810000000000.0,2253
3772460000000000.0,9232
3772280000000000.0,3777
3772240000000000.0,7066
3772240000000000.0,3006
3772240000000000.0,8823
3772230000000000.0,6790
3772230000000000.0,8704
3772230000000000.0,5087
3772230000000000.0,8906
3772230000000000.0,5323
3772110000000000.0,9767
3772110000000000.0,1718
3772110000000000.0,1169
3772100000000000.0,4497
3772100000000000.0,7757
3772100000000000.0,2328
3772100000000000.0,7003
3772100000000000.0,9993
3772100000000000.0,4847
3771840000000000.0,2426
3771840000000000.0,6147
3771840000000000.0,4522
3771830000000000.0,4519
3771820000000000.0,4782
3771790000000000.0,7786
3771780000000000.0,7634
3771750000000000.0,2421
3771750000000000.0,9085
3771750000000000.0,9286
3771750000000000.0,8380
3771700000000000.0,5081
3771700000000000.0,8624
3771700000000000.0,2295
3771700000000000.0,1093
3771700000000000.0,6521
3771700000000000.0,4448
3771690000000000.0,1718
3771690000000000.0,5597
3771490000000000.0,8317
3771430000000000.0,7348
3771430000000000.0,8230
3771430000000000.0,1169
3771390000000000.0,4608
3771390000000000.0,1318
3771390000000000.0,3251
3771390000000000.0,2730
3771360000000000.0,3362
3771360000000000.0,2210
3771350000000000.0,5667
3771350000000000.0,3358
3771350000000000.0,4698
3771350000000000.0,9679
3771350000000000.0,9189
3768990000000000.0,3177
3764570000000000.0,3124
3763370000000000.0,7855
3731880000000000.0,4126
3724380000000000.0,8998
3723920000000000.0,5202
3723550000000000.0,5328
3723540000000000.0,5864
3722830000000000.0,7474
3722570000000000.0,4834
3721780000000000.0,4448
3721060000000000.0,5516
3721060000000000.0,9998
3720690000000000.0,9902
3720630000000000.0,9783
3720600000000000.0,7990
3720330000000000.0,6228
3720330000000000.0,6706
3720330000000000.0,8722
3720330000000000.0,5630
3712390000000000.0,6384
3694650000000000.0,5336
3664470000000000.0,4295
3661170000000000.0,3943
3644880000000000.0,3213
3643580000000000.0,8758
3772530000000000.0,1106
3777850000000000.0,5633
3777850000000000.0,7695
3777840000000000.0,1550
3777820000000000.0,5939
3777820000000000.0,1286
3777820000000000.0,8034
3777310000000000.0,1093
3777310000000000.0,4087
3777310000000000.0,8006
3777310000000000.0,2957
3777310000000000.0,4753
3776810000000000.0,3388
3776810000000000.0,1149
3776810000000000.0,1088
3776810000000000.0,4260
3776790000000000.0,2038
3776600000000000.0,3227
3776540000000000.0,7409
3776520000000000.0,2616
3776520000000000.0,7250
3776520000000000.0,4001
3776520000000000.0,1932
3776510000000000.0,6021
3776450000000000.0,2421
3776450000000000.0,8108
3776450000000000.0,6288
3776450000000000.0,3321
3776230000000000.0,7470
3776220000000000.0,9786
3776180000000000.0,8406
3776170000000000.0,3709
3776170000000000.0,3944
3776170000000000.0,2479
3776150000000000.0,7328
3776140000000000.0,4383
3776140000000000.0,2659
3776140000000000.0,1334
3776130000000000.0,4950
3776120000000000.0,7987
3776120000000000.0,5393
3776120000000000.0,1076
3776120000000000.0,7634
3776050000000000.0,9556
3776050000000000.0,6924
3776050000000000.0,6197
3776050000000000.0,9966
3776040000000000.0,2488
3776040000000000.0,2957
3775850000000000.0,5667
3775850000000000.0,7623
3775840000000000.0,4774
3775840000000000.0,8515
3775840000000000.0,7289
3775830000000000.0,2056
3775830000000000.0,1318
3775830000000000.0,6317
3775830000000000.0,3870
3775800000000000.0,6466
3775780000000000.0,4125
3775780000000000.0,3900
3775740000000000.0,2183
