GroupID,AccountProfileID,Role
85,5107735738,member
368,5236123583,co-admin
50,2574725225,admin
29,3124083152,member
173,3460150984,member
446,1628253543,co-admin
280,2998859293,member
388,3120643525,admin
351,5287987460,admin
247,1858888160,co-admin
467,2880624347,co-admin
85,3044514014,member
190,5174515981,member
37,5067470296,admin
387,5373388734,member
116,1709031504,admin
147,5205326549,co-admin
127,2481059215,co-admin
326,5299284825,admin
298,2863976280,admin
23,3221402103,member
63,2669021825,member
316,2456388355,co-admin
142,5146828298,admin
74,2356839740,admin
219,2880596611,admin
390,3484332345,co-admin
453,2794062015,co-admin
54,3919007399,member
402,5282098632,co-admin
181,1784984195,co-admin
342,5212902540,admin
301,5083992044,co-admin
199,2657981843,admin
423,1726876157,co-admin
4,3936646755,member
193,5096395819,admin
384,5108910699,co-admin
39,5160362082,member
12,3442840982,admin
458,1817917094,admin
51,2763129401,admin
34,5146788798,co-admin
93,5097622571,admin
457,3236536840,co-admin
359,2926103767,member
309,1992761695,member
13,5343404438,admin
485,3850557275,co-admin
356,2103377590,member
490,3164634945,admin
38,1796612421,admin
251,2331062353,admin
162,3147632250,member
281,2696277425,member
458,1647562620,admin
168,2077849037,admin
353,2377522862,admin
125,3915688931,admin
21,3141692491,co-admin
335,5342126685,co-admin
86,3963382353,member
233,2789704672,member
60,1767257320,admin
58,3045156860,admin
466,5350094653,member
5,5306452989,member
142,5087941848,admin
186,3761581943,member
187,5344174574,member
70,1887665502,co-admin
356,1822805671,admin
329,5121909728,admin
185,5212665061,co-admin
500,3700101242,admin
95,1830627563,member
145,5352617417,admin
420,3936154720,admin
139,2295104102,admin
68,3881467374,co-admin
490,3504545723,member
263,2886007763,member
161,1970224270,co-admin
495,3825698260,admin
31,5290503815,admin
103,3303433962,co-admin
225,2215083677,admin
438,2998871423,admin
260,2178960640,admin
200,1902782817,admin
390,5342106061,admin
246,1049531633,member
344,1007875984,member
341,5307214028,co-admin
332,5213010307,member
452,3095458555,co-admin
118,2797056701,member
167,5245453591,co-admin
237,5350896211,member
340,2045071513,co-admin
241,2542366777,admin
16,1107056412,member
139,3177487974,member
232,5287605603,admin
43,5231100904,admin
433,5210914807,admin
453,3305782023,admin
469,5281263094,co-admin
124,2875403882,co-admin
233,3390755632,member
350,5156780719,member
42,2625587601,admin
443,2736153655,member
369,1614051350,co-admin
476,3537140167,co-admin
19,5111763109,member
377,2673617370,member
482,3921844666,co-admin
474,3544419985,co-admin
376,3225961045,admin
469,2998847687,co-admin
456,5073985717,co-admin
391,3319937091,co-admin
395,2997974555,co-admin
17,3321310472,co-admin
221,1780588191,admin
31,5039439218,member
146,3668207844,member
268,3957090292,co-admin
271,3501880283,admin
404,2886742181,co-admin
140,3201931027,admin
186,2505944692,admin
69,3174143083,member
387,2997969101,co-admin
333,3872650681,admin
254,3978466089,co-admin
322,2998982025,co-admin
155,2808357311,member
312,5256374760,co-admin
122,5341228928,co-admin
272,1853562882,admin
230,2773159787,admin
417,1817800990,co-admin
390,5038769658,co-admin
319,5160714375,member
189,3503432721,admin
447,2455472907,admin
131,5196269981,member
462,3975834839,member
312,5267090416,member
305,2494325122,admin
138,2012929900,co-admin
11,1887665502,admin
425,2476474040,member
42,5307077619,member
248,3820886572,admin
433,1807683053,member
113,1660045211,member
341,1406417413,admin
233,2844501637,admin
382,2931929944,co-admin
195,3076397651,admin
14,3972850415,co-admin
218,1290915770,admin
327,3861446358,admin
179,1830551767,member
500,5183591835,admin
347,3637181085,admin
424,2001673040,admin
203,3936537856,admin
246,2919572574,member
383,2972750247,admin
262,2851007977,member
268,2836995110,co-admin
458,3225045215,co-admin
341,2932612214,member
108,3973479001,member
226,2902621901,member
388,1804966963,co-admin
375,3975878885,admin
190,5374207493,co-admin
314,1738320940,member
173,2847006701,co-admin
370,3225045215,member
172,3978462984,admin
315,1930355813,admin
362,1745398501,admin
254,2531899687,admin
394,5350615829,member
352,5033592356,member
183,2885754621,co-admin
138,2828863157,admin
105,3045010482,member
19,2922468311,co-admin
238,5062184671,member
64,5060260874,co-admin
317,5339549096,member
79,2503215842,admin
284,2844646725,co-admin
336,2695659511,admin
365,5277748742,co-admin
2,5306167186,co-admin
484,2277172335,admin
392,3510374954,co-admin
398,2885716587,member
417,3877090856,member
119,2833018664,member
10,2851617982,co-admin
399,2614506353,admin
102,3117307821,member
438,5062943566,admin
380,5090710424,co-admin
9,5042330520,member
353,2458294393,admin
168,3177255652,admin
389,5161566227,member
29,1199785947,member
147,3783938307,admin
70,2039605512,member
163,5055172551,member
88,1955717852,admin
45,3559092794,admin
196,5234451565,member
472,2705622697,co-admin
455,2730471583,co-admin
303,5059050866,admin
105,5148367786,member
236,5131539766,co-admin
395,1881284231,member
228,2844667297,admin
18,3227538340,admin
333,3816979372,admin
428,2563319074,co-admin
493,2926500837,member
2,3963466247,co-admin
114,3164780665,co-admin
27,5347132735,member
244,2058578927,admin
252,2647702457,member
254,3215234072,member
186,2244713130,member
261,2910887094,admin
285,1735402367,member
380,3082405813,co-admin
114,2309590430,member
272,5285367360,admin
423,3540783464,admin
261,3206188965,admin
229,3234226672,admin
235,5343492084,member
27,2387720201,admin
26,3218836710,member
276,3740039291,member
28,2647519561,admin
280,3860941984,co-admin
325,2248597353,co-admin
30,5111631018,admin
297,1819918164,member
390,5374593439,co-admin
74,3777488097,admin
473,2694783267,admin
476,1976231410,member
79,1723451344,co-admin
291,3723338671,admin
457,5225599137,co-admin
34,5285050433,member
166,5374591822,admin
158,5308255686,co-admin
158,5281204698,admin
205,1614882741,member
44,3117072453,co-admin
243,3746738457,admin
101,2759531137,admin
54,3974634208,co-admin
16,2498986971,co-admin
36,5028248838,member
272,5077515642,admin
151,5171582624,member
282,5234312705,admin
107,3044942632,co-admin
268,3282385790,co-admin
9,2805250182,co-admin
345,2746939514,admin
245,3279251035,co-admin
220,2090634502,admin
15,2426750231,member
109,5041128126,member
179,3806949780,admin
161,1625542534,member
218,5043258053,admin
418,5133315753,member
263,1724946451,member
193,2483210887,co-admin
169,2204869315,co-admin
7,5374592036,admin
489,5292667552,co-admin
480,3289703262,member
332,2042683875,co-admin
251,2537490921,co-admin
297,3789743023,admin
7,2893625077,admin
220,3206539730,co-admin
28,2349981255,co-admin
30,2863375615,admin
475,2937330947,member
318,3208712093,admin
468,3099169023,member
276,1977996933,co-admin
309,5086880779,co-admin
61,3286055251,admin
312,5076522963,member
22,2803686560,admin
24,5281222573,admin
71,2480112557,admin
143,5236337747,co-admin
331,2523408042,admin
490,5243886581,co-admin
139,3791826367,admin
375,3209546843,admin
446,3504072123,admin
61,2245785773,co-admin
255,2885659125,member
339,3045010482,member
224,3978471593,admin
85,5116254120,co-admin
240,5332407950,admin
224,5083439690,co-admin
389,3184472954,co-admin
216,5088670592,admin
390,3280684612,member
359,3795459770,admin
139,3978480289,admin
409,2817667497,member
185,3043945814,co-admin
40,3928008958,member
264,3794231150,co-admin
179,3756187323,co-admin
127,3518219545,member
287,1183363565,member
198,2662963271,admin
340,2998983685,co-admin
363,5041553700,co-admin
394,5345803309,member
82,2554830312,member
313,5131786713,admin
102,5055434631,admin
377,5186177182,co-admin
247,3921296317,co-admin
36,5175816162,admin
486,2773326025,member
344,3888623052,co-admin
339,3472120514,member
359,3184410472,member
400,5279406435,member
92,2962151187,co-admin
164,2616574183,member
330,2617708121,co-admin
106,3928330387,co-admin
39,3701055090,member
286,5270253626,co-admin
453,2165507737,member
472,1063193062,co-admin
331,2662672803,co-admin
90,5117939573,member
291,2058340385,co-admin
144,1001400641,admin
385,3199319511,admin
419,2391108630,co-admin
189,5184667681,co-admin
317,2662713085,admin
60,3266654570,member
382,1077746441,member
32,2298183655,co-admin
418,2513631815,member
163,2707558493,admin
40,2886803547,admin
57,2323165667,admin
116,2687105204,member
284,2920242662,admin
21,3228408820,admin
497,5031181343,admin
414,3879660421,admin
107,5238498194,admin
61,5352454638,admin
492,2753118715,co-admin
331,5335234009,admin
500,5279406435,co-admin
460,5336612154,co-admin
47,2741628130,co-admin
212,5339447606,member
438,3145937817,co-admin
428,2687146385,member
265,3905923728,co-admin
443,5292716860,co-admin
263,5302977891,admin
160,2493157263,member
167,5231483017,admin
99,1824065033,co-admin
118,3899963742,member
499,3287297505,admin
174,5089704290,co-admin
258,2795445695,member
106,3950822056,admin
314,3684651661,member
212,3015209131,member
97,2900420885,co-admin
115,5320173997,co-admin
407,3637181085,admin
78,1195264701,admin
181,3225369352,co-admin
347,1664765857,co-admin
50,3374576814,admin
301,3249129715,admin
405,5081113687,co-admin
293,3973489519,member
190,2146140702,member
377,5110082561,member
203,2079041390,member
327,2713127565,member
450,3938504861,member
379,2998869683,admin
136,3206539730,co-admin
441,5228350308,admin
425,5287987460,admin
134,5215064551,co-admin
489,1867848135,admin
141,3954324425,member
103,5149976902,member
243,1795289253,co-admin
377,2394568381,admin
307,2602464317,member
20,2673617370,member
80,2126446957,admin
57,2972358565,co-admin
296,5159837353,admin
394,3531854302,member
435,3542796057,co-admin
80,5117212445,co-admin
268,3145201665,admin
197,5061832458,member
107,5151182890,co-admin
317,3523519293,member
364,2026145011,co-admin
500,2288421764,admin
151,5292805213,co-admin
464,3820791127,admin
204,2104911081,co-admin
154,1588602733,co-admin
25,5225548755,member
302,3978456323,admin
199,3080325251,member
352,1798115822,member
150,3645339444,co-admin
158,5346271331,co-admin
333,2784432713,co-admin
174,5045489516,co-admin
434,5073269277,co-admin
320,2657671321,admin
217,1811550484,co-admin
248,3321297400,admin
454,1796612421,admin
240,5131308871,admin
392,5267090416,co-admin
33,3498275800,member
417,5225599137,admin
228,5144720294,member
252,2079231487,member
277,2964672982,member
108,1614051350,co-admin
159,2633564765,admin
108,3290726041,member
173,3255015315,member
323,2492944905,admin
303,1830559543,co-admin
42,2983369613,co-admin
34,5160426669,co-admin
79,3776766955,co-admin
1,5114088995,member
112,2294632527,co-admin
342,3279732284,co-admin
121,2717985405,co-admin
414,2145281563,member
32,2485531560,member
23,5102337546,admin
343,2117909965,member
436,3935069146,co-admin
372,2212492394,admin
412,3487194101,co-admin
256,1843928597,member
403,3507414082,co-admin
261,2825119843,member
278,5082543008,member
126,2058578927,co-admin
356,1831497737,co-admin
134,5109935000,admin
178,1796511272,co-admin
290,5191138236,admin
77,2592286763,member
62,1911830701,member
408,2940503207,co-admin
399,2789763820,member
334,3494168075,co-admin
454,2155979935,co-admin
6,3973235796,co-admin
401,2354036727,member
342,2046190075,admin
136,3973307144,admin
213,3244374143,admin
172,2133523613,admin
307,3154845791,admin
122,2920465022,admin
90,3900399772,member
280,2719633740,member
434,3267384881,admin
150,3262775061,co-admin
29,3901620085,co-admin
464,1976977273,co-admin
485,5326679978,co-admin
150,1063193062,co-admin
40,3691385015,admin
159,1885982224,admin
231,5284979106,co-admin
445,1671008065,member
418,2997892257,admin
358,3782419024,member
20,3975903385,co-admin
234,2736838404,co-admin
133,3995639349,member
137,2749552473,co-admin
225,5097252091,member
192,3913137042,co-admin
70,1709988442,admin
167,5069667249,member
325,3700489570,member
197,5309765748,co-admin
225,2944190123,admin
127,5258056605,member
135,3612826373,co-admin
112,2743267182,co-admin
295,3131993703,admin
485,2772298545,admin
197,3983676264,admin
301,5198390227,admin
304,3550492783,admin
69,5015464900,member
393,2944943511,admin
126,3222955964,member
432,5131445667,co-admin
261,3504550517,admin
187,5103478452,admin
285,2878468944,co-admin
357,3020462785,admin
94,5266176853,admin
206,3486849192,admin
212,3904355127,admin
45,1793413577,co-admin
64,3017960021,member
128,1945515332,member
97,2201531190,admin
446,3105758083,member
388,3204411241,admin
187,5067837293,member
286,2384036495,co-admin
295,3710981964,admin
441,1818022242,member
144,5292805213,admin
368,1843142963,member
326,5285818803,member
5,5086329258,member
364,1890365455,admin
5,5357681624,admin
176,3489161311,admin
488,3960644307,admin
180,2391388081,co-admin
170,5000478803,admin
141,3220605831,member
240,2311664434,admin
27,3276402542,co-admin
390,2620865545,co-admin
486,3009573367,co-admin
312,5286943027,co-admin
106,2153864320,member
89,5090345633,co-admin
48,3751162103,co-admin
304,2101373517,co-admin
159,2656528523,co-admin
71,2952541865,admin
379,2201123901,member
83,2851629740,member
48,2028037205,admin
343,5134772114,admin
376,2279718297,member
242,5145992256,admin
438,3593674304,member
306,1946631250,co-admin
206,2334877932,co-admin
295,2741052925,co-admin
162,3483696322,member
211,2794062015,co-admin
220,2618686243,admin
358,2272398820,member
140,3156564555,admin
127,5302117090,member
326,3753931983,co-admin
60,5185090717,co-admin
316,5063363627,co-admin
159,5349859151,admin
438,3039305755,member
204,1449546257,admin
29,2710652724,member
210,5256374760,member
87,3486760053,admin
252,2145281563,admin
395,3828796472,admin
165,2597133635,admin
480,1976977273,admin
271,3940371609,admin
237,3824457021,co-admin
252,5195080228,co-admin
358,5130928021,member
20,3844826050,co-admin
389,3493320622,co-admin
434,1760747257,member
322,2890650683,member
155,5268943098,co-admin
64,3249275284,admin
325,2887029757,member
426,3540783464,member
374,1418871171,admin
366,5038501516,co-admin
7,5093525764,co-admin
72,3057414044,admin
329,3837397226,admin
129,3319982475,admin
254,3113510385,co-admin
33,3185806740,admin
124,2152200295,admin
247,5346606055,co-admin
423,2690253424,admin
364,2998950091,member
286,1593829195,admin
85,2957891952,admin
210,5100589962,co-admin
472,2894565791,member
420,2691370782,co-admin
214,3895328851,admin
327,3285512442,admin
205,5119354379,member
228,2678622421,member
241,5344334087,admin
98,5033196285,member
274,5196494067,member
38,3245570352,admin
304,5084193905,co-admin
51,1034084840,admin
134,5081273165,co-admin
387,3719780823,member
305,2808357311,admin
405,2849193743,admin
423,2520083265,admin
358,2907920697,admin
100,3637058293,co-admin
11,5208019782,member
486,2756229913,admin
40,2784432713,admin
309,3343180632,member
40,2465813205,admin
328,1911365425,admin
320,3978641681,co-admin
424,5136236386,member
165,3667730530,admin
159,3975624935,co-admin
97,3910404171,co-admin
118,2433044951,co-admin
368,3203051057,co-admin
193,2644566417,co-admin
203,2917883212,member
198,3978379214,member
90,5374325362,co-admin
409,3370446102,member
310,2672054840,admin
207,2631061137,admin
216,2943093461,admin
